SeriousDlqin2yrs	RevolvingUtilizationOfUnsecuredLines	age	NumberOfTime30-59DaysPastDueNotWorse	DebtRatio	MonthlyIncome	NumberOfOpenCreditLinesAndLoans	NumberOfTimes90DaysLate	NumberRealEstateLoansOrLines	NumberOfTime60-89DaysPastDueNotWorse	NumberOfDependents
0	0.0	61	0	0.227025998	10500.0	13	0	1	0	0.0
0	0.418715107	35	0	0.114119117	2400.0	2	0	0	0	0.0
0	1.081845602	31	0	0.188051174	8050.0	8	0	0	0	0.0
0	0.136840193	33	0	0.343665191	7000.0	10	0	1	0	1.0
0	0.637290773	53	0	0.345851462	13100.0	11	0	3	0	2.0
0	1.006159507	43	2	0.389948007	7500.0	6	0	1	0	0.0
0	0.473789459	38	0	0.284208032	8440.0	6	0	1	0	3.0
0	0.583635409	74	1	0.166138977	6000.0	3	0	0	0	1.0
1	0.462307492	52	0	0.564959646	14000.0	14	0	3	0	1.0
0	0.583385801	66	1	0.312398404	6766.0	14	1	2	1	1.0
0	0.189792289	44	0	0.057346454	2946.0	3	0	0	0	3.0
0	0.26485805	61	0	0.029037677	8333.0	9	0	0	0	0.0
0	0.012319507	82	0	0.002698651	3334.0	8	0	0	0	0.0
1	0.998625172	48	1	0.137595944	14200.0	4	3	0	2	3.0
0	0.239284945	72	0	0.42183539	5916.0	7	0	1	0	0.0
1	0.952859014	53	2	0.508998	4500.0	26	0	1	2	2.0
0	0.259109179	62	1	0.845055337	2800.0	6	0	1	0	0.0
0	0.9999999	35	0	0.523104417	3916.0	6	0	1	0	0.0
0	0.144952633	39	0	0.088785988	4966.0	7	0	0	0	2.0
0	0.001002615	56	0	0.6643026	6767.0	18	0	3	0	1.0
0	0.160893145	53	0	0.378468461	12000.0	14	0	3	0	0.0
0	0.231230731	44	0	0.079810726	3169.0	8	0	1	0	0.0
0	0.0	39	1	0.601611459	3350.0	9	0	2	0	0.0
0	0.9999999	32	0	0.135731415	4169.0	6	0	1	0	0.0
0	0.90220652	29	0	0.229521715	3637.0	14	0	0	0	1.0
0	0.174150344	62	1	0.560308635	8812.0	21	0	1	0	0.0
1	1.14915428	29	0	0.195402299	2000.0	10	1	0	0	0.0
0	0.139715754	48	0	1217.5	1.0	6	0	1	0	0.0
0	0.882990812	34	0	0.764446176	7700.0	9	0	1	0	4.0
0	0.176508416	43	0	0.446425255	5384.0	13	0	2	0	0.0
0	0.363699663	55	3	0.573587142	13500.0	17	1	6	0	1.0
0	0.065696709	63	0	0.404865045	3000.0	11	0	2	0	0.0
0	0.314137173	45	0	0.556756757	1664.0	4	0	1	0	3.0
0	0.006875698	82	0	0.110377924	5000.0	8	0	0	0	0.0
0	0.002957608	75	0	0.411035586	2500.0	6	0	1	0	0.0
0	0.831344418	65	0	0.819560836	9426.0	13	0	3	0	0.0
0	0.011610466	38	1	0.129428778	4148.0	5	0	0	0	0.0
0	0.574890027	55	0	0.384903205	6146.0	9	0	1	0	1.0
0	0.0	58	0	0.229249012	4300.0	4	0	0	0	0.0
0	0.540972266	55	0	0.419354839	2200.0	7	0	0	0	0.0
0	0.227252042	48	0	0.088722274	3200.0	3	0	0	0	0.0
0	0.199612524	42	0	0.05062625	9500.0	4	0	0	0	0.0
0	0.174924961	74	0	0.101843174	3200.0	5	0	0	0	0.0
0	0.003717173	49	0	0.261562998	13166.0	30	0	1	0	3.0
0	0.132095991	54	0	0.088601754	6500.0	9	0	0	0	0.0
1	0.001271033	99	0	0.000461467	6500.0	15	0	0	0	0.0
0	0.0	28	0	613.0	0.0	3	0	0	0	1.0
0	0.370587415	46	0	0.230682312	11504.0	6	0	2	0	1.0
0	0.341359611	47	0	0.392356072	6200.0	15	0	1	0	1.0
0	0.723627637	56	0	0.124830656	5166.0	3	0	0	0	0.0
0	0.490126816	63	0	0.777234478	8793.0	12	0	4	0	1.0
0	0.207375887	36	0	0.294333985	8700.0	14	0	1	0	3.0
0	0.12194156	42	0	0.56231003	6250.0	9	0	2	0	2.0
1	0.798256857	27	0	0.352647353	1000.0	7	0	0	0	0.0
0	0.011999455	79	0	0.001749563	4000.0	5	0	0	0	0.0
0	0.9999999	38	1	0.618723017	4400.0	8	0	3	0	0.0
0	0.792008259	35	0	0.498172403	6565.0	8	0	1	0	5.0
1	0.429847682	50	1	0.857619321	8694.0	14	0	1	0	0.0
0	0.071540681	67	0	0.038147139	1100.0	5	0	0	0	0.0
0	0.047847608	68	0	0.269738421	4166.0	2	0	1	0	0.0
0	0.036117321	51	0	0.094484253	6000.0	13	0	0	0	0.0
0	0.478480132	31	1	0.331026181	3322.0	10	0	0	0	0.0
0	0.085363988	42	0	0.653923068	8500.0	7	0	1	0	0.0
0	0.179136565	45	2	0.032585083	9666.0	4	0	0	1	1.0
0	0.011571291	56	0	0.160980247	9466.0	12	0	2	0	0.0
1	0.805721002	31	0	0.95328	3124.0	9	0	1	0	0.0
0	0.0	43	0	0.000333296	9000.0	4	0	0	0	3.0
0	0.017322544	73	0	0.003554766	4500.0	6	0	0	0	1.0
0	0.101054402	46	0	0.320375472	9800.0	14	0	1	0	0.0
0	0.00249975	81	0	0.0	2500.0	7	0	0	0	0.0
0	0.129277894	57	0	0.267659412	5237.0	6	0	1	0	3.0
0	0.086077897	55	0	0.696920583	4935.0	11	0	2	0	0.0
0	0.156551962	46	0	0.176658621	15328.0	12	0	1	0	2.0
0	0.005992603	65	0	0.003428082	7000.0	19	0	0	0	0.0
0	0.858880779	25	1	0.067983004	4000.0	4	0	0	0	0.0
0	0.000255425	73	0	0.014618673	7250.0	6	0	0	1	0.0
0	0.0	61	0	0.058064516	4959.0	4	0	0	0	2.0
0	0.065632691	53	0	0.026462174	12583.0	14	0	0	0	0.0
0	0.793900339	45	1	0.389747034	8933.0	9	0	1	0	3.0
0	0.5249501	29	0	0.080153588	4166.0	3	0	0	0	0.0
0	0.095952785	56	0	0.242920258	13806.0	6	0	2	0	0.0
0	1.169435216	42	0	0.151291513	8400.0	2	2	1	0	3.0
1	0.873250269	30	0	0.503749375	6000.0	9	0	1	0	0.0
0	0.029506003	92	0	0.043982407	5001.0	9	0	1	0	0.0
0	0.888286917	50	0	0.784814346	15000.0	14	0	4	0	3.0
0	0.000234306	65	0	0.185081492	10000.0	5	0	1	0	0.0
0	0.019232539	75	0	0.009239298	3246.0	4	0	0	0	0.0
0	0.021305253	62	0	2.372478709	2230.0	11	0	3	0	0.0
0	0.037717615	56	0	0.092888515	10700.0	8	0	1	0	0.0
1	0.833020638	56	0	0.648425882	39672.0	18	0	8	0	0.0
0	0.9999999	53	0	0.0	3501.0	1	1	0	0	3.0
0	0.191616766	36	0	0.422349318	2272.0	10	0	1	0	0.0
0	1.064817955	44	1	0.419948458	24833.0	8	0	3	0	3.0
0	0.00618047	74	0	0.310732698	6400.0	14	0	1	0	0.0
0	0.249222385	46	0	0.535611674	6612.0	13	0	1	0	0.0
0	0.020809686	88	0	0.003088153	3561.0	4	0	0	0	0.0
0	0.053770283	83	0	0.006528633	5360.0	5	0	0	0	1.0
1	0.774131522	31	3	0.436015511	4125.0	8	1	0	0	0.0
0	0.281975327	62	0	1.03141953	4423.0	15	1	2	0	0.0
0	0.307038014	28	0	0.888555722	2000.0	13	0	1	0	0.0
0	0.007785158	53	0	0.001382488	2169.0	2	0	0	0	0.0
0	0.104219174	74	0	0.354536489	2027.0	7	0	1	0	0.0
0	0.206444221	63	0	0.047639047	16666.0	16	0	0	0	0.0
0	0.0	55	0	0.326552795	6439.0	10	0	1	0	0.0
0	0.266675167	27	0	0.334961051	8600.0	27	0	2	0	0.0
0	0.273763607	41	0	0.270158689	7750.0	4	0	1	0	1.0
0	0.111492806	41	0	0.067063277	9244.0	3	0	0	0	3.0
0	0.376145971	57	0	0.447282051	9749.0	14	0	2	0	2.0
0	0.515200148	30	0	0.255819534	8333.0	6	0	1	0	0.0
0	0.569892473	41	1	0.566996093	4350.0	3	0	1	0	0.0
0	0.175862663	49	0	0.405577469	14450.0	17	0	3	0	1.0
0	0.03931453	45	0	0.024897481	3413.0	9	0	0	0	1.0
0	0.050849261	82	1	0.00659967	6666.0	10	0	0	0	0.0
0	0.796812749	35	2	0.004837149	3100.0	8	1	0	1	4.0
0	0.016471598	66	0	0.231570179	2400.0	11	0	1	0	0.0
0	1.708044916	47	0	1.862758161	1500.0	6	0	1	0	0.0
0	0.547578649	38	0	0.43698086	2768.0	12	0	0	0	3.0
0	0.165127399	52	0	0.386222473	3541.0	9	0	1	0	0.0
0	0.149590027	72	0	0.404079829	13578.0	6	0	2	0	0.0
0	0.006324305	51	0	0.217049054	10416.0	10	0	1	0	0.0
0	0.135982454	68	1	0.204804805	3329.0	6	0	1	0	1.0
0	0.863997739	33	0	0.351298574	5120.0	10	0	1	0	0.0
0	0.025593285	45	0	0.335381522	8950.0	10	0	1	0	2.0
0	0.543340538	47	0	0.149738696	4400.0	11	0	0	0	2.0
0	0.014643974	57	0	0.253120666	1441.0	26	0	0	0	0.0
1	0.882242657	38	5	0.363772705	6000.0	9	0	1	0	0.0
0	0.052673771	68	0	0.109453543	6166.0	6	0	1	0	0.0
0	0.312765186	52	0	0.250361795	7600.0	14	0	1	0	3.0
0	0.417525514	51	0	0.121454915	7862.0	4	0	0	0	1.0
0	0.877312269	44	1	0.639316951	2400.0	7	2	1	0	2.0
0	0.9999999	51	0	0.401439424	2500.0	3	0	0	0	0.0
0	0.44557052	58	0	0.344126984	15749.0	14	0	1	0	0.0
1	0.9999999	58	0	0.003552972	3095.0	0	2	0	0	2.0
0	0.078033137	64	0	0.517741619	5100.0	13	0	3	0	0.0
0	0.283081758	31	0	0.218445389	4000.0	5	0	0	0	0.0
0	0.117441279	40	0	0.336665834	4000.0	5	2	1	0	0.0
0	0.782296556	52	1	0.220136818	5700.0	14	0	0	0	1.0
0	0.027364664	55	0	0.467007332	4500.0	15	0	1	0	0.0
0	0.9999999	68	0	0.576945582	1708.0	2	0	2	0	0.0
0	0.386047227	47	0	9809.0	0.0	7	0	1	0	1.0
0	0.0	71	0	0.226954609	5000.0	7	0	1	0	0.0
0	0.120023783	46	0	0.573004654	5800.0	8	0	2	0	0.0
0	0.087979852	47	1	0.030645512	4600.0	4	0	0	0	2.0
0	0.767293871	56	0	0.389922062	12958.0	9	0	2	0	1.0
0	0.393884576	61	1	0.476482007	6696.0	9	0	2	0	0.0
0	0.396876028	48	0	0.373824802	6700.0	7	0	1	0	1.0
1	0.9999999	53	1	0.21299188	1600.0	2	4	0	0	0.0
0	0.843665063	49	0	0.597076146	9507.0	12	0	2	0	0.0
0	0.649581441	60	0	1.13679544	3157.0	5	0	2	0	1.0
0	0.2656947	78	1	0.628474305	5000.0	13	1	2	0	1.0
0	0.010117219	40	0	0.189453414	6750.0	4	0	1	0	0.0
0	0.040618595	44	0	0.259374353	4826.0	3	0	1	0	0.0
0	0.289671033	41	0	0.557926829	2623.0	2	0	1	0	2.0
0	0.9999999	55	0	0.519412382	2858.0	6	0	1	0	2.0
0	0.014451426	51	0	0.14010616	8100.0	10	0	1	0	0.0
0	0.050868091	65	0	0.186809069	5336.0	6	0	1	0	0.0
0	0.502593588	55	0	0.262661333	13248.0	12	0	1	0	1.0
0	0.140590627	45	0	0.017740028	9300.0	6	0	0	0	0.0
0	0.9999999	42	0	0.155051485	6700.0	6	0	0	0	2.0
0	0.046661393	71	0	0.137902897	2450.0	14	0	1	0	0.0
0	0.011391162	47	0	0.237183578	4700.0	6	0	1	0	0.0
0	0.037662482	31	0	0.015600624	640.0	2	0	0	0	0.0
0	0.991332117	48	1	0.281099789	5200.0	7	1	0	5	3.0
0	0.542847363	32	0	0.256463289	2900.0	7	0	0	0	1.0
0	0.012838802	31	0	0.179975047	3205.0	2	0	0	0	0.0
0	0.0	42	0	0.242502142	3500.0	15	0	0	0	1.0
0	0.193152274	51	0	0.709525307	3180.0	2	0	1	0	1.0
1	0.068186363	33	0	0.035663338	700.0	5	0	0	0	0.0
0	0.014646523	26	0	0.121568627	1274.0	7	0	0	0	0.0
0	0.9999999	43	0	44.33333333	2.0	0	0	0	0	2.0
0	0.647706934	51	2	0.538684319	7250.0	14	1	2	0	3.0
0	0.160126888	38	0	0.292977223	7375.0	4	0	1	0	0.0
0	0.0	27	0	0.069165143	3281.0	6	0	0	0	0.0
0	0.530849657	57	0	0.412964676	40000.0	18	0	3	0	2.0
0	0.179911285	30	0	0.369907523	4000.0	17	0	1	0	2.0
0	0.764884378	42	0	0.217779668	9403.0	11	0	0	0	2.0
0	0.828171828	33	0	0.005759539	4166.0	1	0	0	0	0.0
0	0.012611988	46	0	0.275373634	8965.0	8	0	1	0	1.0
0	0.043049388	42	0	0.215852277	15000.0	11	0	2	0	2.0
0	0.240016256	53	0	0.441093151	6000.0	12	0	1	0	0.0
1	0.501367291	52	4	0.427155865	7467.0	10	1	1	0	0.0
0	0.060082449	54	0	1464.0	0.0	7	0	1	0	2.0
0	0.331607555	58	0	0.825087456	2000.0	12	0	0	0	0.0
0	0.222375508	84	1	0.165969824	5500.0	15	0	0	0	0.0
1	0.927253922	28	3	0.095057034	1840.0	6	0	0	0	0.0
0	8.57e-05	48	0	6002.0	0.0	10	0	1	0	2.0
0	0.032313362	55	0	0.301511466	11511.0	7	0	2	0	2.0
0	0.485081194	61	0	0.228126562	14000.0	11	0	3	0	0.0
0	0.031871136	49	0	0.475652657	5400.0	11	0	2	0	1.0
0	0.330657306	52	1	2204.0	0.0	23	0	0	0	1.0
1	0.834839454	36	1	0.212615792	6800.0	10	1	0	3	3.0
0	0.033218411	71	0	0.038263849	1750.0	6	0	0	0	0.0
0	0.517437878	71	0	2.013197361	1666.0	8	0	1	0	0.0
0	0.249903191	44	0	0.593167702	7083.0	11	0	2	0	0.0
0	0.548828859	34	0	0.121863799	5300.0	6	0	0	0	0.0
0	0.408449092	54	0	0.206659698	6696.0	20	0	0	0	2.0
0	0.387109524	50	0	0.720519194	3620.0	12	0	1	0	2.0
0	0.010844816	70	0	0.240165631	2897.0	7	0	1	0	0.0
0	0.043677012	75	0	0.012365167	3800.0	6	0	0	0	0.0
0	0.168105243	72	0	0.131632899	16583.0	7	0	1	0	0.0
0	0.219140177	47	0	0.19716799	4660.0	3	0	0	0	0.0
0	0.952474598	23	0	0.063387323	5000.0	9	0	0	0	0.0
0	0.040117255	45	1	0.095159697	3036.0	7	0	0	0	3.0
0	0.9999999	62	0	389.0	1.0	1	0	1	0	0.0
0	0.73328334	32	0	1.229289659	5250.0	6	0	3	0	2.0
0	0.14371018	42	0	0.201389376	14250.0	8	0	1	0	2.0
0	0.247358421	36	0	0.133804595	3960.0	6	0	0	0	1.0
0	0.702588424	36	0	0.59122466	3600.0	11	0	1	0	3.0
0	0.655534378	74	1	0.657516815	5500.0	10	0	2	0	0.0
0	0.066093391	52	0	0.00747443	2541.0	1	0	0	0	0.0
0	0.0	34	0	0.189874911	8473.0	9	0	0	0	3.0
0	0.553677313	51	0	0.157912206	12050.0	8	0	0	0	0.0
0	0.0	33	0	0.273622813	7714.0	5	0	1	0	2.0
0	0.187721823	60	0	0.168566918	17102.0	12	0	2	0	2.0
0	0.056796214	30	0	0.197663551	4279.0	6	0	1	0	0.0
0	0.175843265	51	0	0.26746988	4564.0	13	0	0	0	2.0
0	0.485861114	63	0	0.421134826	11525.0	14	0	2	0	1.0
0	0.015169143	83	0	0.006825135	4248.0	8	0	0	0	0.0
0	0.017636813	69	0	0.018691589	3958.0	11	0	0	0	0.0
1	0.9999999	26	0	0.105526243	3600.0	2	1	0	0	0.0
0	0.472444648	58	0	0.72608365	6574.0	13	0	2	0	0.0
0	0.0	29	1	0.484848485	3530.0	3	0	1	0	0.0
0	0.009358374	63	0	0.119792288	16753.0	4	0	1	0	1.0
0	0.199030321	51	0	0.519354012	3900.0	8	0	1	0	1.0
0	0.0	30	0	0.0	2000.0	3	0	0	0	0.0
0	0.292120436	47	0	0.047019312	11909.0	5	0	0	0	3.0
0	0.162262712	55	0	0.309974362	8190.0	21	0	2	0	0.0
0	0.0	51	0	0.0	6090.0	9	0	0	0	0.0
0	0.724271335	53	0	0.619310551	6700.0	10	0	1	0	2.0
0	0.004930228	61	1	0.546092653	4273.0	10	0	2	0	0.0
0	0.0	48	0	1.235665439	1900.0	6	0	2	0	0.0
0	0.004479642	32	1	0.177339901	2232.0	6	2	0	2	0.0
0	0.401260704	41	0	0.519115398	8500.0	12	0	3	0	1.0
0	0.137216954	27	0	0.791836735	734.0	5	0	0	0	0.0
0	0.144771046	32	0	0.278487088	10416.0	4	0	1	0	0.0
0	0.01713244	67	0	0.004665889	6000.0	8	0	0	0	1.0
0	0.327295097	59	0	0.320075547	9000.0	11	0	2	0	2.0
1	0.9999999	50	1	0.160661955	5800.0	2	0	0	0	0.0
0	0.00159992	60	0	0.0	10500.0	3	0	0	0	0.0
0	0.115151787	35	0	0.029219531	2600.0	4	0	0	0	0.0
0	0.791194501	58	1	0.079103083	3210.0	2	0	0	0	1.0
0	0.06869614	68	0	0.045185958	5753.0	4	0	0	0	0.0
0	0.094603598	23	0	0.001563722	2557.0	2	0	0	0	0.0
0	0.0	41	2	0.287486179	20800.0	12	0	1	1	5.0
0	0.28881453	36	0	0.593544702	3500.0	12	0	1	0	0.0
0	0.368510334	41	0	0.098760496	2500.0	5	0	0	0	1.0
0	0.04299785	68	0	0.009815469	2546.0	4	0	0	0	0.0
0	0.062161345	50	0	0.211362542	6230.0	5	0	1	0	0.0
0	0.236275993	45	0	0.110915656	10800.0	14	0	1	0	2.0
0	0.9999999	44	0	0.295016814	13083.0	6	0	2	0	2.0
0	0.117350575	83	0	0.380485095	5400.0	13	0	2	0	0.0
0	0.15419958	52	1	0.366126775	5000.0	29	0	2	0	0.0
0	0.0	47	2	0.303870595	12116.0	9	0	2	0	2.0
0	0.342415003	41	0	0.072470172	4525.0	6	0	0	0	0.0
0	0.087223999	57	0	0.438446158	3500.0	16	0	1	0	6.0
0	0.0	45	0	0.324934005	12500.0	9	0	1	0	3.0
0	0.183106438	58	0	0.371828521	8000.0	8	0	2	0	2.0
0	0.853229105	52	1	0.796456473	7167.0	21	0	3	0	0.0
0	0.9999999	41	0	0.125475285	2103.0	1	0	0	0	1.0
0	0.001141966	47	0	0.238761847	11500.0	20	0	1	0	2.0
0	0.025449081	58	0	0.25385459	15500.0	7	0	2	0	2.0
0	0.748327052	32	0	0.177137144	6000.0	8	0	0	0	0.0
0	0.549177169	66	0	0.618464677	3920.0	8	0	1	0	0.0
1	1.004029779	47	2	0.296783869	6000.0	3	1	0	0	2.0
0	0.49237277	55	0	2.421604278	4674.0	15	0	5	0	0.0
0	0.9999999	31	0	0.726061615	1200.0	4	0	1	0	1.0
0	0.376787748	30	0	0.738782763	2250.0	5	0	1	0	0.0
0	0.282404581	53	0	1.57042957	1000.0	6	0	1	0	2.0
0	0.650334226	64	0	0.675866007	5253.0	8	0	1	0	1.0
0	0.024262571	35	0	0.568848758	3100.0	10	0	2	0	1.0
0	0.501452468	49	0	0.685105418	4410.0	15	0	1	0	2.0
0	0.9999999	37	0	0.31873654	9750.0	5	0	1	0	0.0
0	0.0	74	0	0.291427356	4700.0	9	0	2	0	0.0
0	0.001889243	68	0	0.075353972	4166.0	8	0	1	0	0.0
0	0.757298765	47	3	0.413130339	14515.0	12	1	2	0	1.0
0	0.097241702	61	0	0.280124117	5800.0	6	0	1	0	0.0
0	0.224239951	57	0	0.159722222	3743.0	7	0	0	0	0.0
0	0.37514053	27	0	0.448443302	3500.0	10	0	1	0	0.0
1	0.9999999	52	0	0.178956835	3335.0	1	1	0	0	2.0
0	0.012218138	71	0	0.194061506	6600.0	8	0	1	0	0.0
0	0.050193736	45	0	1.049507072	4665.0	14	0	6	0	2.0
0	0.9999999	45	2	0.015319801	2610.0	2	0	0	1	0.0
0	0.0	51	0	0.689243028	3011.0	6	0	1	0	1.0
1	1.015615369	49	1	0.045540046	10100.0	4	0	0	0	3.0
0	0.028518682	56	0	0.114639099	10833.0	11	0	1	0	0.0
0	0.502042508	30	0	0.254387914	4500.0	9	0	0	0	0.0
0	0.318156439	54	0	0.21865544	7600.0	20	0	0	0	0.0
0	0.643997267	52	0	0.257790368	6000.0	6	0	1	0	0.0
0	0.434007833	65	0	0.705486202	6087.0	20	0	3	0	0.0
0	0.32080846	59	0	0.486814148	8000.0	14	0	2	0	5.0
1	0.9999999	27	0	0.000571265	3500.0	0	0	0	0	0.0
1	0.54387264	49	3	0.662800163	4913.0	3	0	1	1	0.0
0	0.21433613	41	0	0.322903086	2300.0	4	0	1	0	0.0
0	0.187181282	65	0	0.210633192	5416.0	5	0	1	0	0.0
0	0.326048654	63	0	0.308132695	12750.0	8	0	2	0	1.0
0	0.024229837	61	0	0.108002407	6647.0	12	0	1	0	0.0
0	0.452138378	51	0	0.476257114	10718.0	11	0	2	0	0.0
0	0.040890166	62	0	0.57200089	8985.0	10	0	2	0	0.0
0	0.318381807	33	0	0.411323585	5333.0	7	0	1	0	0.0
0	0.278686428	81	0	0.167013278	6250.0	10	1	1	0	0.0
0	0.018149217	60	0	0.000900719	54400.0	8	0	0	0	2.0
0	0.39142696	58	2	0.384779992	7476.0	6	0	2	0	0.0
0	0.389707353	51	0	0.362646037	6333.0	9	0	2	0	0.0
0	0.232038444	52	0	0.435122799	4600.0	14	0	1	0	0.0
0	0.194964419	56	0	0.419258074	10000.0	12	0	2	0	3.0
0	0.158537003	48	0	0.095129202	4372.0	7	0	0	0	0.0
0	0.02179782	47	0	0.368610158	6122.0	6	0	1	0	0.0
0	0.400750298	37	0	0.23100304	8224.0	13	0	0	0	1.0
0	0.189405297	43	0	0.118820921	7666.0	8	0	0	0	1.0
0	0.172839506	66	0	0.326385358	5900.0	6	0	1	0	0.0
0	0.9999999	62	0	0.664221287	8314.0	8	0	3	0	0.0
0	0.573411202	52	0	0.358701863	8750.0	10	0	1	0	3.0
1	0.891015569	25	1	1.621285418	1446.0	6	0	1	0	0.0
1	0.9999999	40	0	0.051987003	4000.0	4	0	0	0	0.0
0	0.330072818	25	0	0.132289237	3000.0	5	0	0	0	0.0
0	0.601139886	36	0	0.437545547	6860.0	6	0	1	0	2.0
0	0.714260318	55	0	0.43151171	5635.0	9	0	2	0	0.0
0	0.516966068	55	1	0.00394633	3800.0	2	0	0	0	0.0
0	0.004285592	38	0	0.207463403	16667.0	6	0	1	0	1.0
0	0.969218627	49	0	0.507557289	2050.0	5	0	0	0	1.0
0	0.249433409	51	4	0.164723032	6173.0	7	1	0	4	0.0
0	0.11264118	63	0	0.25833948	12200.0	16	0	2	0	0.0
1	0.9999999	53	1	0.523369158	4000.0	6	4	2	0	1.0
0	0.701064939	58	0	0.429409412	7500.0	6	0	0	0	0.0
0	0.289289961	45	2	0.288392113	7201.0	29	0	2	0	2.0
0	0.126809359	72	0	0.540291942	5000.0	7	0	2	0	0.0
0	0.9999999	36	0	0.440389903	4000.0	2	0	1	0	0.0
0	0.179538558	49	0	0.302517055	4250.0	5	0	1	0	0.0
0	0.023873566	68	0	0.526641724	7750.0	14	0	2	0	0.0
0	0.03125625	52	0	0.28314431	5113.0	16	0	1	0	0.0
0	0.99690881	56	1	2.642271546	5000.0	13	0	1	0	1.0
0	0.02825439	59	0	0.214769295	9600.0	12	0	2	0	2.0
1	1.055973636	69	2	0.173860034	4100.0	12	1	0	0	0.0
0	0.952173528	67	0	0.336352961	11921.0	7	0	0	0	0.0
0	0.107624764	59	0	0.276654097	11667.0	12	0	2	0	3.0
0	0.168677611	76	0	0.137035949	10208.0	7	0	2	0	0.0
1	0.9999999	49	0	0.241928447	4583.0	2	2	1	2	0.0
0	0.996900155	36	0	0.108679971	8317.0	7	0	0	0	2.0
0	0.074254722	48	0	0.413262999	6634.0	9	0	2	0	1.0
0	0.835620845	53	0	0.349178404	6815.0	18	0	1	0	0.0
0	1.136972685	60	0	1.051202961	6483.0	16	0	2	0	0.0
0	0.037183808	75	0	0.271100363	4134.0	6	0	1	0	0.0
0	0.008418654	42	0	1.577371048	600.0	14	0	1	0	2.0
0	0.248126969	55	0	0.297776028	5080.0	9	0	1	0	3.0
0	0.490195124	57	0	0.538481779	7600.0	17	0	4	0	0.0
0	0.857186266	54	0	0.547829242	8268.0	14	0	1	0	0.0
0	0.0	41	0	0.489206998	4400.0	7	0	1	1	2.0
0	0.075523008	80	0	0.014115986	8500.0	5	0	0	0	1.0
0	0.0	26	0	0.0	2400.0	2	0	0	0	0.0
0	0.030386527	61	0	0.201449638	4000.0	7	0	1	0	0.0
1	0.833020638	56	0	0.648425882	39672.0	18	0	8	0	0.0
0	0.550041756	74	0	0.591140729	2550.0	6	0	1	0	0.0
0	0.232192719	75	0	0.553144686	10000.0	25	0	3	0	1.0
0	0.005887142	54	1	19.75124378	200.0	7	0	2	0	0.0
0	0.9999999	61	0	0.197540161	3983.0	2	0	0	0	0.0
0	0.346073079	33	0	1.477128143	3300.0	10	0	3	0	0.0
0	0.007984032	21	0	0.002497918	1200.0	2	0	0	0	0.0
0	0.098231102	50	0	0.059169977	7300.0	6	0	0	0	0.0
0	0.884334444	37	0	0.368281938	5674.0	10	0	1	0	5.0
1	0.808881781	48	4	0.851642336	10959.0	23	2	2	2	3.0
0	1.008498584	45	0	0.80292366	1846.0	4	0	0	0	1.0
0	0.213170907	32	0	0.208997188	3200.0	13	0	0	0	1.0
0	0.0	30	1	0.217105263	1975.0	5	0	0	0	0.0
0	0.153141738	60	1	0.09360363	13663.0	10	0	1	0	2.0
0	0.9999999	26	0	0.175216522	1500.0	4	3	0	0	0.0
0	0.980743118	47	0	0.431904021	4500.0	8	0	1	0	1.0
0	0.009228033	81	0	0.002598246	6157.0	5	0	0	0	0.0
0	0.06883217	64	0	0.236031832	24000.0	18	0	3	0	1.0
0	0.027151548	55	1	0.096263976	11000.0	17	0	1	0	0.0
0	0.077096145	78	0	0.133547581	5600.0	2	0	1	0	0.0
0	0.35078976	32	0	0.312368763	10000.0	10	0	2	0	0.0
0	0.474127621	59	0	0.515939301	8500.0	15	0	3	0	0.0
0	0.015078886	41	0	1413.5	1.0	10	0	3	0	3.0
0	0.456069907	53	1	0.851885507	2200.0	12	0	1	0	1.0
0	0.539059013	46	2	0.309642287	10650.0	14	0	1	0	1.0
0	0.122909638	51	0	0.249537208	2700.0	6	0	0	0	0.0
0	0.127382988	75	0	0.370234178	5166.0	6	0	2	0	0.0
0	0.955425953	23	1	0.181616218	3600.0	4	0	0	0	1.0
0	0.93573876	34	1	0.409537167	6416.0	10	0	1	0	0.0
0	0.709838163	45	0	0.419377956	6976.0	13	0	1	0	2.0
0	0.513848751	49	1	0.362702055	10021.0	6	0	1	0	2.0
0	0.062731242	63	0	0.01599543	3500.0	11	0	0	0	0.0
0	0.028865384	67	0	0.35218509	3500.0	6	0	2	0	0.0
0	0.005723081	68	0	0.408413206	1877.0	22	0	1	0	0.0
0	0.943459112	47	2	0.677793674	6290.0	9	0	2	0	0.0
0	0.525505161	49	1	0.777018952	5856.0	12	0	3	0	0.0
0	0.009669648	65	0	0.257023141	10500.0	7	0	4	0	0.0
0	0.795560222	45	0	0.339363152	8070.0	10	0	1	0	3.0
1	0.9999999	44	1	0.339787633	1600.0	1	1	1	0	0.0
0	0.022666457	52	0	0.014597081	5000.0	16	0	0	0	0.0
0	0.618480341	35	2	0.480108311	4800.0	7	0	1	1	0.0
0	0.039634562	55	0	0.523455524	3900.0	3	0	1	0	0.0
0	0.025667864	47	0	0.307969203	10000.0	12	0	2	0	0.0
0	0.647981486	60	0	0.806747558	3378.0	7	0	2	0	0.0
0	0.9999999	46	0	0.129308144	7833.0	3	0	1	0	3.0
0	1.012097272	33	0	0.61977865	2800.0	5	0	0	0	3.0
0	0.238135528	44	0	0.179224579	4100.0	3	0	0	0	2.0
